394,1,1,2009/2010,20,12/27/2009 0:00,665643,10000,10001
395,1,1,2009/2010,20,12/26/2009 0:00,665645,9986,9999
396,1,1,2009/2010,20,12/27/2009 0:00,665647,9991,8635
397,1,1,2009/2010,20,12/26/2009 0:00,665651,9993,9987
398,1,1,2009/2010,21,12/30/2009 0:00,665653,8635,10000
399,1,1,2009/2010,21,12/29/2009 0:00,665654,9987,9997
400,1,1,2009/2010,21,12/29/2009 0:00,665655,9984,9985
401,1,1,2009/2010,21,12/30/2009 0:00,665657,9994,9993
402,1,1,2009/2010,21,12/30/2009 0:00,665659,8571,8342
403,1,1,2009/2010,21,12/30/2009 0:00,665661,8203,9986
404,1,1,2009/2010,21,12/30/2009 0:00,665662,9999,9991
405,1,1,2009/2010,22,1/30/2010 0:00,665665,8342,10001
406,1,1,2009/2010,22,1/17/2010 0:00,665666,9985,8635
407,1,1,2009/2010,22,1/16/2010 0:00,665667,9997,9994
408,1,1,2009/2010,22,1/16/2010 0:00,665668,9986,9987
409,1,1,2009/2010,22,1/15/2010 0:00,665669,9991,8571
410,1,1,2009/2010,22,1/16/2010 0:00,665671,9999,8203
411,1,1,2009/2010,22,1/17/2010 0:00,665672,9993,9984
